team,player_id,actions,aerial_events,aerial_wins,average_x,average_y,blocks,box_passes,carries,carry_progression_sum,clearances,completed_passes,counterpressures,crosses,dribbled_past,dribbles,duels,duels_won,final_third_passes,fouls,goals,interceptions,interceptions_won,key_passes,minutes,pass_progression_sum,passes,pressures,progressive_carries,progressive_passes,recoveries,shots,successful_dribbles,successful_under_pressure_actions,switches,through_balls,turnovers,under_pressure_actions,xg_sum,player,position,position_group,aerial_dominance_index,pressing_intensity_index,speed_recovery_index,shots_p90,progressive_carries_p90,dribbles_p90,clearances_p90,progressive_passes_p90,key_passes_p90,crosses_p90,interceptions_p90,turnovers_p90,xg_p90,duel_win_rate,pass_completion,pass_progression_per_pass,aerial_dominance_index_percentile,pressing_intensity_index_percentile,speed_recovery_index_percentile,net_xg_contribution_p90,pass_start_x,pass_start_y,line_breaking_pass_rate,pressure_state_rate,pass_receipt_x,pass_receipt_y,playstyle_cluster,functional_role,raw_net_xg_contribution_p90,eb_smoothed,eb_prior_minutes,post_shot_xg_proxy,post_shot_xg_faced_p90,goals_prevented_p90,cross_claims_p90,sweeping_distance,distribution_under_pressure,position_score,objective_baseline_position_score,v2_role_score_unblended
Denmark,3959,746,13,8,135.62776217350336,91.55499224273812,7,1,217,521.4000000000001,11,236,5,0,1,1,8,1,15,2,1,6,3,0,290.8,1965.9,250,11,14,70,11,2,1,33,8,0,17,37,0.5251976599999999,Andreas Christensen,Left Center Back,Center Back,0.6153846153846154,6.512476093914115,3.072084677280565,0.5102861398112851,4.471342957697204,0.26676475949534106,3.7765378616407523,19.202767029066298,0.09297351671758812,0.07688194651646711,1.518342753721872,6.267526636408162,0.10759007926142201,0.125,0.944,7.8636,72.6608187134503,15.497076023391813,50.58479532163743,0.2015077553423846,46.066,29.2856,0.184,0.068,45.4457399103139,30.195964125560536,2,Sweeper CB,0.2553912977991746,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,48.49999999999999,48.6,48.266666666666666
Denmark,8247,722,27,18,142.89747994090897,174.29867320337166,2,1,193,666.2,17,199,11,1,2,1,13,3,28,5,0,4,3,0,290.8,3207.2,245,25,28,73,13,4,0,23,16,0,47,31,0.1448613,Joachim Andersen,Right Center Back,Center Back,0.6666666666666666,8.340505884029213,3.3767563089664145,0.8149577714971348,6.604044379498152,0.26676475949534106,4.690552756698302,19.659774476595075,0.09297351671758812,0.22921776235939198,1.2136711220360223,10.837601111695907,0.04965122956609364,0.2307692307692307,0.8122448979591836,13.090612244897958,78.65497076023392,31.57894736842105,68.12865497076024,0.11924533039331374,47.82448979591837,58.39387755102041,0.3428571428571428,0.0571428571428571,47.86975609756097,57.61317073170732,1,Deep Playmaker,0.1345856843191196,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,66.42666666666666,66.66666666666666,65.86666666666667
Denmark,16190,512,6,3,200.1733496058988,210.1901953724892,2,4,129,323.20000000000005,7,139,9,3,6,4,12,4,8,3,0,3,0,1,234.21666666666664,1534.9,178,23,10,44,3,0,1,32,2,0,43,37,0.0,Rasmus Nissen Kristensen,Right Wing Back,Fullback/Wingback,0.5,11.269487960036805,2.4576254996985525,0.27506237238260467,3.6783033542623444,1.202101002010105,2.4158603752705075,13.34238585615317,0.5944525201060619,1.6056623993984496,1.138299784376679,14.028312166783833,0.020785431026792735,0.3333333333333333,0.7808988764044944,8.623033707865169,51.90058479532164,40.93567251461988,4.385964912280701,0.03357916047465237,69.77078651685393,71.86067415730338,0.2640449438202247,0.0393258426966292,70.306,70.812,5,Holding Anchor,0.0541806020066889,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26923076923077,38.15384615384615,38.53846153846154
Denmark,16554,479,11,2,204.4935679761039,32.152752228424845,7,2,120,248.00000000000009,5,120,18,3,8,6,20,2,8,1,0,3,3,1,264.1,837.5999999999999,145,31,8,25,10,2,0,58,0,0,33,66,0.042316963,Joakim Mæhle,Left Wing Back,Fullback/Wingback,0.1818181818181818,11.789307379987582,3.44425545535182,0.5795832364822912,3.1643519888368177,1.4575117714775718,1.968787230648986,9.6041923372711,0.5629612547113279,1.5206020471523518,1.0779980792006645,11.689697154225675,0.026435827598587352,0.1,0.8275862068965517,5.7765517241379305,19.00584795321637,47.953216374269005,50.877192982456144,0.024227138894539757,67.32896551724139,9.524827586206897,0.1793103448275862,0.1172413793103448,72.20542635658914,9.427131782945736,6,Wide Creator,0.0413423955698599,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,35.392307692307696,35.46153846153847,35.23076923076924
Denmark,27569,288,6,1,224.669891959892,150.45533799533797,5,2,71,255.1,1,38,10,5,4,13,7,1,1,4,0,5,3,0,213.45,234.0,54,37,10,3,2,3,6,42,0,1,24,52,0.334183148,Jesper Lindstrøm,Left Wing,Attacking Midfield/Wing,0.1666666666666666,15.758469217437085,2.468700620046553,1.700674286945082,4.344362584557545,3.8508881771381502,0.465534428927062,3.4387164810637145,0.8085524322539962,1.9095745194099534,1.2979771668075715,11.387058135274055,0.20358286549588792,0.1428571428571428,0.7037037037037037,4.333333333333333,17.83625730994152,84.50292397660819,2.046783625730994,0.24662110238173085,80.6148148148148,41.779629629629625,0.1296296296296296,0.1111111111111111,83.39651162790697,39.94186046511628,3,Progressive Winger,0.1425930349964863,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58163265306123,37.95918367346939,43.36734693877551
Ecuador,23830,417,4,2,93.0097671525062,90.21855225737646,4,0,108,116.1,0,130,12,0,1,1,5,3,5,4,0,1,1,2,191.45,856.7,141,28,0,29,13,0,0,29,1,0,13,31,0.0,Jhegson Sebastián Méndez Carabalí,Right Defensive Midfield,Defensive Midfield,0.5,15.00003902960313,5.067433858778295,0.5312920488377837,2.0310151740381093,0.6976105588139888,0.988606723786762,12.641300166195057,0.7327873605327664,0.3261729666915507,0.9464435437126978,8.019803598522433,0.05767773167438995,0.6,0.9219858156028368,6.075886524822695,51.90058479532164,67.83625730994152,95.32163742690058,0.09286570038464478,46.45531914893617,44.71914893617021,0.1205673758865248,0.0851063829787234,45.52413793103448,43.35689655172413,0,Ball-Winner,0.0573517889788456,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,48.56122448979592,47.85714285714286,50.204081632653065
Ecuador,24085,558,7,4,185.3797183431002,32.93127844480264,8,9,133,432.9,4,146,15,10,5,8,10,4,10,7,0,5,3,4,288.3833333333333,1459.6,187,36,13,34,17,2,3,66,6,0,49,78,0.27007267,Pervis Josué Estupiñán Tenorio,Left Back,Fullback/Wingback,0.5714285714285714,12.373478106196632,4.37283715666764,0.5556630944106628,3.798562655133302,1.7032814043404216,1.734571356784001,10.584468567749981,0.9986116371685013,2.5285753870186247,1.3394307279445286,13.654632464150984,0.060182642798113126,0.4,0.7807486631016043,7.805347593582887,65.78947368421053,57.30994152046783,88.30409356725146,0.08329769874261034,63.926737967914434,9.189304812834225,0.2085561497326203,0.1122994652406417,65.80135135135136,11.28581081081081,6,Wide Creator,0.1301619613939779,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,67.93076923076922,68.9230769230769,65.61538461538461
Ecuador,28559,333,17,3,237.5348199942628,93.08909471218206,6,3,74,266.79999999999995,2,39,16,2,0,7,15,1,1,3,3,2,0,3,261.9166666666667,193.8,51,37,7,3,10,9,3,70,0,0,35,79,1.924592276,Enner Remberto Valencia Lastra,Left Wing,Attacking Midfield/Wing,0.1764705882352941,13.918764976466981,3.5370980276367834,2.514983620285248,3.4891525476038643,2.5577432025239504,0.5855470607135103,3.1421188975865295,1.2193111309639288,1.2643708206870066,0.7055252136390585,12.166724009295203,0.44075297726625595,0.0666666666666666,0.7647058823529411,3.8,18.71345029239766,62.57309941520468,51.16959064327485,0.5742685534678804,75.6313725490196,26.335294117647056,0.0588235294117647,0.3137254901960784,80.07008547008547,30.03846153846154,4,Target Forward,0.6654532796945594,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,57.653061224489804,57.04081632653062,59.081632653061234
Ecuador,30111,540,15,12,116.1117099525966,150.0563335008323,4,0,135,505.7,17,159,8,0,2,1,4,1,5,1,0,3,1,0,288.3833333333333,2554.1,199,12,16,61,6,1,0,16,6,0,40,20,0.15397952,Felix Eduardo Torres Caicedo,Right Center Back,Center Back,0.8,6.2333017754034366,2.319895126200081,0.35942053321333683,4.795631112496119,0.2678604423020947,4.709818262454788,17.904985005419995,0.09335538681146258,0.07719772370947868,1.0656945283384676,9.81138385427291,0.051249898695830035,0.25,0.7989949748743719,12.83467336683417,92.2514619883041,12.865497076023392,14.035087719298245,0.106678822327917,40.53316582914573,49.96030150753769,0.3165829145728643,0.050251256281407,38.60379746835443,50.12088607594937,1,Deep Playmaker,0.116089083280356,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,53.826666666666654,52.96666666666666,55.83333333333332
Ecuador,31152,421,12,5,214.8169295877648,159.11159745785142,5,5,83,345.29999999999995,0,78,27,4,5,10,11,3,2,4,0,3,2,2,281.4,665.5,104,72,12,12,8,2,5,72,5,0,40,83,0.105323937,Gonzalo Jordy Plata Jiménez,Right Midfield,Central/Wide Midfield,0.4166666666666667,19.76031337650952,3.345244749707357,0.8129016912398604,4.225845836901584,2.698954511958867,0.36284719089817286,6.075196035672916,0.8753270144051376,1.2980704358620165,0.9559957047562783,11.907769116716965,0.06881519468597283,0.2727272727272727,0.75,6.399038461538462,40.64327485380117,99.12280701754386,28.07017543859649,0.0732745322525094,72.8798076923077,54.36442307692308,0.2019230769230769,0.1826923076923076,74.5219512195122,50.34390243902439,3,Progressive Winger,0.046478871108742,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,40.33783783783784,40.13513513513514,40.810810810810814
Ecuador,34396,250,28,9,234.8647989996051,122.32934763722524,8,2,42,93.09999999999998,1,30,15,0,1,2,20,1,7,6,0,0,0,1,225.81666666666663,345.30000000000007,43,36,2,8,4,3,2,52,2,1,25,60,0.246376532,Michael Steveen Estrada Martínez,Left Center Forward,Forward,0.3214285714285714,13.985776417841288,2.129741366571273,1.7493569604126147,1.6706416102545296,1.3349131447055043,0.6090690131268347,2.921434500881939,0.6042033831913418,0.47683173367832543,0.17516267767775223,10.210260864677467,0.2439423668756592,0.05,0.6976744186046512,8.030232558139536,31.28654970760234,69.2982456140351,8.187134502923977,0.28440554607176455,71.66976744186047,37.93488372093023,0.3488372093023256,0.4186046511627907,80.175,40.925,4,Target Forward,0.099389864403277,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,31.099999999999994,30.28571428571428,33.0
Ecuador,37522,153,0,0,30.18810560363669,120.82975784596556,0,0,33,99.7,0,44,0,0,0,0,0,0,1,0,0,0,0,0,288.3833333333333,3177.0,77,0,3,20,13,0,0,4,1,0,33,5,0.0,Hernán Ismael Galíndez,Goalkeeper,Goalkeeper,0.0,0.0385524367293,3.9623843214839884,0.0,0.8405536376840305,0.011565731018789998,0.015420974691719996,9.227619970447737,0.007710487345859998,0.003855243672929999,0.0,9.003209663129745,0.0,0.0,0.5714285714285714,41.25974025974026,7.163742690058479,3.508771929824561,68.42105263157895,-0.031145473877312813,11.67922077922078,40.54935064935065,0.6103896103896104,0.0259740259740259,11.706666666666669,41.693333333333335,7,Goalkeeper,0.0071779460209212,True,300.0,1.109054535,0.34611885158643013,-0.5901349772293821,1.2483384384210832,9.87877094972067,0.5,37.828125,37.50000000000001,38.59375
Ecuador,37726,480,5,4,175.94672187715668,94.52596461509503,8,1,105,238.6,4,128,21,1,4,1,9,6,7,4,1,2,2,0,282.9666666666667,1043.9,154,43,7,28,15,3,1,84,0,1,30,94,0.653325549,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,Defensive Midfield,0.8,15.26977388260928,4.580691354388346,0.9110357551626658,2.7928567796003696,0.5880965906497823,1.4509419196151938,10.502430613545474,0.30898567385298426,0.4293516572941208,0.9522494360299707,9.385326454046286,0.14948542622456215,0.6666666666666666,0.8311688311688312,6.778571428571429,92.2514619883041,74.26900584795322,80.4093567251462,0.1986453324110423,60.79220779220779,33.01168831168831,0.1688311688311688,0.2207792207792207,59.33925925925926,32.31111111111111,0,Ball-Winner,0.2322863685121922,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,56.734693877551024,56.734693877551024,56.734693877551024
Ecuador,37737,390,7,3,188.21464653283675,210.37066543359305,4,7,81,191.10000000000005,6,97,19,6,1,1,13,5,7,8,0,5,1,3,276.2166666666667,1264.2,129,40,4,27,16,4,0,33,4,0,39,39,0.0708458504,Angelo Smit Preciado Quiñónez,Right Wing Back,Fullback/Wingback,0.4285714285714285,13.571888397971241,4.308977240674448,0.8797782726977591,2.4730471007482984,0.645907020432994,2.0835788797195955,9.714618165831071,0.8635058174575421,1.9572006157382498,1.3677124631540707,12.381034040491777,0.030335898327069896,0.3846153846153846,0.751937984496124,9.8,42.251461988304094,76.31578947368422,87.42690058479532,0.032490128376303856,63.81240310077519,71.53178294573644,0.2790697674418604,0.1007751937984496,63.67640449438202,69.55168539325842,5,Holding Anchor,0.054689410013878,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,59.88461538461537,61.38461538461538,56.38461538461539
Ecuador,38004,590,11,9,120.7133308184038,59.93870517709677,4,1,151,361.4,10,171,12,1,1,0,10,3,8,5,0,5,4,0,288.3833333333333,2117.6,199,33,9,49,7,0,0,10,9,0,29,16,0.0,Piero Martín Hincapié Reyna,Left Center Back,Center Back,0.8181818181818182,9.751416383227134,2.4728566308880677,0.20645902852534997,3.724900579680211,0.11489893761410781,3.63908772963888,16.069446949164153,0.09335538681146258,0.23015922839746555,1.3716175377144413,8.128807302705054,0.02769695962549606,0.3,0.8592964824120602,10.641206030150752,93.71345029239764,50.0,20.76023391812865,0.06499536829981481,41.33366834170854,20.47035175879397,0.2663316582914573,0.0452261306532663,40.02117647058824,20.09705882352941,1,Deep Playmaker,0.0546148066809223,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,56.11999999999999,55.8,56.86666666666667
England,3205,497,9,5,164.01290544099942,198.49577223273417,4,3,134,238.9,4,159,8,1,5,3,5,1,10,3,0,7,4,0,251.51666666666665,1302.8,177,17,10,38,8,0,2,41,5,0,20,44,0.0,Kyle Walker,Right Back,Fullback/Wingback,0.5555555555555556,10.426427052161003,3.196466415092856,0.2664342033175071,3.562922166576137,1.0012070779798103,1.8505204620152182,11.94474309773889,0.4126193414209181,1.2289231781426524,1.755339004219446,9.834985037681614,0.0201334326766126,0.2,0.8983050847457628,7.36045197740113,61.98830409356725,29.82456140350877,37.13450292397661,0.034000448632154,56.81694915254238,67.25310734463277,0.1977401129943503,0.0903954802259887,55.72826086956522,65.90289855072464,5,Holding Anchor,0.0558213504737923,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,42.06923076923077,42.23076923076923,41.69230769230769
England,3244,1300,15,11,206.32639046749009,251.7489910122109,6,1,380,1393.8000000000002,10,430,9,0,1,1,7,2,20,4,0,2,2,1,464.8833333333333,3896.8,450,14,47,148,10,4,1,73,14,0,20,78,0.587418711,John Stones,Right Center Back,Center Back,0.7333333333333333,3.097551356971284,1.935969598107052,0.7743878392428208,9.099057111103145,0.1935969598107052,1.935969598107052,28.65235005198437,0.1935969598107052,0.0,0.3871939196214104,3.871939196214104,0.1137224765855232,0.2857142857142857,0.9555555555555556,8.659555555555556,85.67251461988305,9.941520467836256,16.374269005847953,0.25156351197074533,43.26155555555556,51.08422222222222,0.2177777777777777,0.0755555555555555,40.47235576923077,50.40865384615385,2,Sweeper CB,0.2515635119707454,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,48.38666666666666,49.06666666666667,46.800000000000004
England,3308,508,5,4,166.3533230815538,142.5541855850953,3,7,118,129.5,3,165,11,3,1,1,8,5,12,2,0,1,0,3,226.81666666666663,1155.3000000000002,195,28,2,29,8,1,1,23,4,0,32,28,0.042866398,Kieran Trippier,Right Back,Fullback/Wingback,0.8,11.94029857265525,3.346333960006255,0.44976349210603395,2.3632717711465383,0.7064742135920119,1.7664453987328164,10.967240148289337,0.9444774155132907,1.628216548701905,0.8126142234371759,12.346151092471203,0.028400581160485543,0.625,0.8461538461538461,5.924615384615386,92.2514619883041,50.877192982456144,43.27485380116959,0.03652975817966013,62.06461538461539,62.71948717948717,0.2102564102564102,0.0564102564102564,61.6177304964539,63.92765957446808,5,Holding Anchor,0.0586728304210448,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17692307692308,54.846153846153854,52.61538461538462
England,3336,1178,29,22,212.8949707467765,115.6454418731785,5,2,325,1269.9,21,353,13,2,2,3,13,4,27,6,0,5,2,1,453.7166666666666,4602.7,408,17,43,127,15,6,3,51,21,0,55,63,0.4899556629999999,Harry Maguire,Left Center Back,Center Back,0.7586206896551724,4.363956948168828,2.975425191933292,1.1901700767733168,8.529552216875437,0.5950850383866584,4.165595268706609,25.191933291701872,0.1983616794622194,0.3967233589244389,0.9918083973110972,10.909892370422073,0.0971884281747052,0.3076923076923077,0.8651960784313726,11.281127450980392,89.76608187134502,11.403508771929824,39.47368421052632,0.20668407523785037,43.24436274509805,23.386764705882356,0.284313725490196,0.071078431372549,42.35805555555555,22.528888888888886,2,Sweeper CB,0.2066840752378503,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,62.50666666666666,62.26666666666667,63.06666666666666
England,3382,1099,14,6,322.0124261499829,49.98197517666639,4,16,302,710.6,6,339,15,14,2,1,10,2,23,5,0,3,2,8,457.1666666666666,2627.7,402,31,19,79,14,3,1,111,8,0,69,122,0.084394449,Luke Shaw,Left Back,Fullback/Wingback,0.4285714285714285,6.693401385344514,2.7561064527889174,0.5905942398833395,3.7404301859278166,0.1968647466277798,1.181188479766679,15.552314983594606,1.5749179730222385,2.7561064527889174,0.5905942398833395,13.583667517316808,0.016614291819176,0.2,0.8432835820895522,6.536567164179104,42.251461988304094,20.175438596491222,33.91812865497076,0.08768246535180453,64.3455223880597,9.869651741293533,0.2064676616915423,0.1144278606965174,64.20496894409938,10.053416149068322,6,Wide Creator,0.0876824653518046,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,53.16923076923077,53.307692307692314,52.846153846153854
England,3468,383,0,0,57.830548474785616,195.0127623825022,0,0,104,277.50000000000006,0,126,0,0,0,0,0,0,6,0,0,0,0,0,486.3333333333333,4448.2,161,0,3,55,16,0,0,25,4,0,35,32,0.0,Jordan Pickford,Goalkeeper,Goalkeeper,0.0,0.0,2.960932145305004,0.0,0.5551747772446881,0.0,0.0,10.17820424948595,0.0,0.0,0.0,6.477039067854696,0.0,0.0,0.782608695652174,27.628571428571423,7.163742690058479,3.508771929824561,38.30409356725146,0.029424263193968472,13.006211180124224,38.63478260869565,0.4596273291925465,0.093167701863354,12.639215686274513,39.490196078431374,7,Goalkeeper,0.0294242631939684,False,300.0,1.92560148,0.3563484575736806,-0.38388457875257026,0.5551747772446881,11.75614849187935,0.5333333333333333,62.46875,64.0625,58.75
England,3532,519,5,2,281.8911599656698,224.45533438964813,5,6,133,279.5,0,141,10,8,0,2,6,3,7,6,1,1,1,4,280.2333333333333,928.4,166,35,9,24,6,2,0,48,1,2,30,53,0.148950994,Jordan Brian Henderson,Right Center Midfield,Central/Wide Midfield,0.4,13.905864647157985,3.041750957913237,0.8145361807666827,3.769012643605298,1.463501154569228,0.3635767624315465,7.948731501936405,1.1873070480412713,1.9211204999313662,0.6476978848945254,10.38061176157737,0.07572055377794784,0.5,0.8493975903614458,5.592771084337349,39.03508771929825,50.58479532163743,15.789473684210526,0.10114590638062493,70.19036144578314,58.23674698795181,0.1566265060240964,0.0903614457831325,69.47865853658537,59.47195121951219,5,Holding Anchor,0.0879823580111811,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,40.770270270270274,39.5945945945946,43.513513513513516
England,3943,949,9,5,276.9285205362242,184.35808898714512,6,2,249,531.7,3,306,27,3,1,3,11,4,23,3,0,12,6,1,449.55,1901.8,327,38,16,69,19,0,0,90,11,0,27,97,0.0,Declan Rice,Left Defensive Midfield,Defensive Midfield,0.5555555555555556,10.010010010010012,3.803803803803804,0.0,3.2032032032032034,0.6006006006006006,0.6006006006006006,13.813813813813816,0.2002002002002002,0.6006006006006006,2.4024024024024024,5.405405405405406,0.0,0.3636363636363636,0.9357798165137616,5.815902140672783,61.98830409356725,38.01169590643275,61.11111111111112,0.06186186186186188,55.52324159021406,37.05840978593272,0.1865443425076452,0.091743119266055,55.11035714285714,37.41178571428571,0,Ball-Winner,0.0618618618618618,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3265306122449,43.9795918367347,38.46938775510205
England,4354,433,10,3,311.00531876113,133.19971969372625,6,9,104,273.20000000000005,0,93,10,3,1,5,8,1,4,3,1,2,2,6,275.5333333333333,413.30000000000007,118,31,9,10,7,6,4,90,12,0,32,95,1.251350594,Phil Foden,Right Wing,Attacking Midfield/Wing,0.3,12.651197763859155,2.98428298395037,1.9863510007505258,3.7193553267249015,2.184475618935915,0.2589400889596896,4.16241569072541,1.6595932694442508,1.3908334941347862,0.6888330411745877,11.409738792232938,0.3250457994246444,0.125,0.788135593220339,3.5025423728813565,30.116959064327485,44.73684210526316,23.391812865497077,0.43198092034760593,83.64406779661017,35.367796610169485,0.0677966101694915,0.1949152542372881,80.46551724137932,32.36827586206896,4,Target Forward,0.4404242201548513,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,55.897959183673464,55.40816326530612,57.04081632653061
England,7843,305,7,1,293.1148437692062,151.07261070664714,3,3,65,208.5,0,64,13,2,1,4,8,1,5,8,0,1,1,1,205.0,408.5999999999999,74,43,6,14,6,4,3,40,3,0,15,43,0.1818327129999999,Mason Mount,Center Attacking Midfield,Attacking Midfield/Wing,0.1428571428571428,16.378586177610043,3.222879868045352,1.9073489359048563,3.704184097111033,2.3113634347556107,0.29510624263881197,5.456651440004286,1.000299497704583,1.406873340576318,0.6068245075195003,9.973633662488044,0.1798377883937894,0.125,0.8648648648648649,5.5216216216216205,16.08187134502924,90.93567251461988,30.701754385964914,0.22825852665669766,72.96081081081081,26.62702702702703,0.1756756756756756,0.0945945945945946,75.640625,28.4375,4,Target Forward,0.1066094837560975,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99489795918367,31.27551020408163,43.673469387755105
England,10955,473,29,14,393.6864342175349,197.0488578384374,5,5,105,331.5,5,64,8,5,1,7,17,2,11,1,2,0,0,5,421.51666666666665,780.3,97,31,10,20,12,12,3,101,5,1,48,120,2.330979943,Harry Kane,Center Forward,Forward,0.4827586206896552,6.618955359614092,2.562176268237713,2.562176268237713,2.135146890198094,1.494602823138666,1.067573445099047,4.270293780396188,1.067573445099047,1.067573445099047,0.0,10.248705072950852,0.4976984576410581,0.1176470588235294,0.6597938144329897,8.044329896907216,47.07602339181287,19.5906432748538,28.362573099415204,0.5167012649638212,78.95154639175257,41.697938144329896,0.2577319587628865,0.2577319587628865,79.96373626373627,38.97802197802198,4,Target Forward,0.5167012649638212,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,68.28571428571428,68.71428571428571,67.28571428571428
England,22084,455,3,1,314.44733366198795,251.9095417779266,5,8,110,431.5000000000001,2,84,32,6,1,5,11,6,6,7,3,2,1,5,291.31666666666666,447.4999999999999,111,49,16,11,9,7,2,98,4,0,36,108,0.579455465,Bukayo Saka,Right Wing,Attacking Midfield/Wing,0.3333333333333333,15.814176306592191,3.2090323854047234,2.0855343374367137,4.6854978478103755,2.126167932385214,0.5564339229390908,4.203515844080439,1.4630929502085421,1.8103177152530354,0.6704468158020481,11.714002648704525,0.21410546658958313,0.5454545454545454,0.7567567567567568,4.03153153153153,33.47953216374269,82.45614035087719,35.08771929824561,0.27776838251273794,78.62972972972973,63.08108108108108,0.1351351351351351,0.2612612612612612,83.89305555555556,63.22569444444444,3,Progressive Winger,0.209603496252646,True,300.0,0.0,0.0,0.0,0.0,0.0,0.0,59.510204081632644,59.387755102040806,59.795918367346935
England,30714,937,18,8,334.57914055314905,168.97771738887468,11,8,232,597.6,1,242,45,6,1,11,25,7,22,5,1,4,1,4,441.76666666666665,1401.1,275,70,18,48,30,5,4,126,9,0,47,142,0.841256374,Jude Bellingham,Right Defensive Midfield,Defensive Midfield,0.4444444444444444,15.075831887119898,6.11182373802158,1.0186372896702631,3.667094242812948,2.24100203727458,0.2037274579340526,9.778917980834528,0.8149098317362107,1.222364747604316,0.8149098317362107,9.575190522900476,0.1713870225458386,0.28,0.88,5.094909090909091,44.29824561403509,75.14619883040936,95.6140350877193,0.2162070632913302,64.48072727272728,34.98618181818182,0.16,0.1381818181818181,68.32407407407408,34.27074074074074,0,Ball-Winner,0.2162070632913302,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,59.71428571428572,60.204081632653065,58.57142857142858
France,3009,1050,8,2,584.8418698878094,127.84546065473468,2,22,298,1701.4,0,180,8,27,1,50,6,0,14,8,9,1,1,11,654.3000000000001,1182.8,233,37,55,32,29,32,30,213,7,1,91,238,5.016751877,Kylian Mbappé Lottin,Left Center Forward,Forward,0.25,5.226960110041265,3.988995873452544,4.401650618982118,7.565337001375515,6.877579092159559,0.0,4.401650618982118,1.513067400275103,3.713892709766162,0.1375515818431912,12.517193947730398,0.6900621563961484,0.0,0.7725321888412017,5.076394849785408,26.16959064327485,14.912280701754383,66.66666666666666,0.7283014961485557,85.98283261802575,17.385836909871244,0.1587982832618025,0.111587982832618,83.33351800554017,18.810803324099723,3,Progressive Winger,0.7283014961485557,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,75.54285714285714,75.07142857142857,76.64285714285714
France,3026,949,24,16,389.3905218794112,163.76038166748853,17,3,220,635.6,7,246,38,6,6,3,19,9,26,9,1,10,6,2,529.25,1758.3000000000002,285,84,16,53,21,9,1,91,2,0,53,104,0.728120058,Adrien Rabiot,Left Defensive Midfield,Defensive Midfield,0.6666666666666666,15.984884270193673,3.5710911667453944,1.5304676428908832,2.720831365139348,0.5101558809636277,1.1903637222484649,9.01275389702409,0.3401039206424185,1.0203117619272557,1.7005196032120926,9.01275389702409,0.1238182432120925,0.4736842105263157,0.8631578947368421,6.169473684210527,78.65497076023392,78.3625730994152,54.38596491228071,0.1585088431176192,65.9298245614035,28.03122807017544,0.1824561403508772,0.1298245614035087,69.31254612546125,29.77380073800738,0,Ball-Winner,0.1585088431176192,False,300.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1530612244898,54.285714285714285,50.51020408163265
France,3099,345,0,0,56.57687491802741,235.74603195291496,0,1,73,181.2,0,111,0,0,0,0,0,0,5,0,0,0,0,0,614.2,7450.9,182,0,3,81,16,0,0,20,4,0,71,29,0.0,Hugo Lloris,Goalkeeper,Goalkeeper,0.0,0.0,2.344513187886682,0.0,0.4395962227287528,0.0,0.0,11.869098013676329,0.0,0.0,0.0,10.40377727124715,0.0,0.0,0.6098901098901099,40.93901098901099,7.163742690058479,3.508771929824561,24.561403508771928,0.02798762618039727,11.229670329670329,39.01758241758242,0.7252747252747253,0.0604395604395604,11.604054054054057,39.4081081081081,7,Goalkeeper,0.0279876261803972,False,300.0,7.767766833,1.1382269862748289,-0.47362583039726475,1.6118528166720936,9.31609977324263,0.18181818181818182,58.625,61.25000000000001,52.49999999999999
