team,player_id,actions,aerial_events,aerial_wins,average_x,average_y,blocks,box_passes,carries,carry_progression_sum,clearances,completed_passes,counterpressures,crosses,dribbled_past,dribbles,duels,duels_won,final_third_passes,fouls,goals,interceptions,interceptions_won,key_passes,minutes,pass_progression_sum,passes,pressures,progressive_carries,progressive_passes,recoveries,shots,successful_dribbles,successful_under_pressure_actions,switches,through_balls,turnovers,under_pressure_actions,xg_sum,player,position,position_group,aerial_dominance_index,pressing_intensity_index,speed_recovery_index,shots_p90,progressive_carries_p90,dribbles_p90,clearances_p90,progressive_passes_p90,key_passes_p90,crosses_p90,interceptions_p90,turnovers_p90,xg_p90,duel_win_rate,pass_completion,pass_progression_per_pass,aerial_dominance_index_percentile,pressing_intensity_index_percentile,speed_recovery_index_percentile,net_xg_contribution_p90,pass_start_x,pass_start_y,line_breaking_pass_rate,pressure_state_rate,distribution_under_pressure,pass_receipt_x,pass_receipt_y,playstyle_cluster,functional_role
Costa Rica,5598,301,4,2,101.53484604368062,146.57741675617615,6,0,63,86.30000000000001,16,68,6,0,2,0,7,3,2,4,0,4,2,1,294.45,1605.2,97,27,1,20,9,0,0,12,3,2,29,18,0.0,Óscar Esau Duarte Gaitán,Center Back,Center Back,0.5,9.7809475292919,2.750891492613347,0.0,0.3056546102903719,0.0,4.89047376464595,6.113092205807438,0.3056546102903719,0.0,1.2226184411614875,8.863983698420785,0.0,0.42857142857142855,0.7010309278350515,16.548453608247424,51.900584795321635,36.84210526315789,33.04093567251462,0.01467142129393785,35.398969072164945,51.02474226804123,0.36082474226804123,0.09278350515463918,0.3333333333333333,34.63285714285715,49.10857142857143,1,Deep Playmaker
Costa Rica,5600,315,3,2,68.28316809168638,37.021871020556674,4,0,80,281.5,2,85,12,0,4,4,9,5,3,6,0,4,3,0,194.41666666666666,1247.4,101,24,12,33,8,1,4,29,4,0,20,32,0.014244432,Francisco Javier Calvo Quesada,Left Center Back,Center Back,0.6666666666666666,14.350621517359624,3.70338619802829,0.46292327475353623,5.555079297042435,1.851693099014145,0.9258465495070725,15.276468066866697,0.0,0.0,1.851693099014145,9.258465495070725,0.006594079108444064,0.5555555555555556,0.8415841584158416,12.350495049504952,78.65497076023392,69.5906432748538,58.77192982456141,0.06955164447492501,36.277227722772274,13.952475247524752,0.36633663366336633,0.0891089108910891,0.6666666666666666,32.45263157894737,14.869736842105262,1,Deep Playmaker
Costa Rica,5836,279,3,2,159.29344312257527,32.1611478031395,7,1,60,204.59999999999997,7,68,10,2,2,0,8,4,2,3,0,4,3,0,269.9,632.5,89,25,8,17,6,0,0,26,1,0,25,33,0.0,Bryan Oviedo,Left Wing Back,Fullback/Wingback,0.6666666666666666,10.337161911819193,2.0007410151908114,0.0,2.667654686921082,0.0,2.3341978510559467,5.668766209707299,0.0,0.6669136717302705,1.333827343460541,8.33642089662838,0.0,0.5,0.7640449438202247,7.106741573033708,78.65497076023392,40.643274853801174,17.543859649122805,0.016672841793256763,57.24269662921349,9.257303370786516,0.23595505617977527,0.1348314606741573,0.4166666666666667,61.65416666666667,8.854166666666666,6,Wide Creator
Costa Rica,5839,324,9,4,149.58898633567424,98.11213266917088,9,2,58,102.9,7,79,16,0,4,0,10,3,4,1,1,4,1,1,286.95,780.0,98,39,2,22,9,2,0,41,4,0,22,47,0.522077037,Yeltsin Ignacio Tejeda Valverde,Left Center Midfield,Central/Wide Midfield,0.4444444444444444,13.486670151594355,2.822791427077888,0.6272869837950863,0.6272869837950863,0.0,2.195504443282802,6.9001568217459495,0.31364349189754315,0.0,1.2545739675901726,6.9001568217459495,0.16374606492420282,0.3,0.8061224489795918,7.959183673469388,44.29824561403509,63.1578947368421,35.96491228070175,0.18664203983272346,52.52142857142857,31.14591836734694,0.22448979591836735,0.19387755102040816,0.6842105263157895,53.08850574712643,29.44137931034483,0,Ball-Winner
Costa Rica,6328,242,9,5,106.42957092399598,133.40949123533773,6,0,45,79.49999999999999,14,65,12,0,0,0,9,3,1,2,0,5,2,0,249.45,910.8,77,20,2,20,1,1,0,17,4,0,13,21,0.099276,Kendall Jamaal Waston Manley,Right Center Back,Center Back,0.5555555555555556,9.019843656043296,0.3607937462417318,0.3607937462417318,0.7215874924834637,0.0,5.051112447384246,7.215874924834637,0.0,0.0,1.8039687312086592,4.690318701142513,0.03581815995189417,0.3333333333333333,0.8441558441558441,11.828571428571427,61.98830409356725,32.45614035087719,0.29239766081871343,0.061073722188815384,33.811688311688314,41.44935064935065,0.2857142857142857,0.14285714285714285,0.6363636363636364,38.422222222222224,39.0,1,Deep Playmaker
Costa Rica,130185,249,2,1,159.70914814814813,196.24987962962965,3,1,49,153.5,9,43,7,3,4,2,5,2,1,2,1,5,2,1,267.91666666666663,494.70000000000005,61,40,4,10,5,3,1,24,1,0,22,27,0.31160433,Keysher Fuller Spence,Right Wing Back,Fullback/Wingback,0.5,15.45256609642302,1.6796267496111978,1.0077760497667188,1.3437013996889582,0.6718506998444791,3.023328149300156,3.3592534992223957,0.33592534992223955,1.0077760497667188,1.6796267496111978,7.39035769828927,0.10467579359253501,0.4,0.7049180327868853,8.109836065573772,51.900584795321635,76.60818713450293,10.818713450292398,0.1157613301399689,53.416393442622955,67.05409836065574,0.22950819672131148,0.11475409836065574,0.7142857142857143,66.65625,66.7171875,5,Holding Anchor
Croatia,3441,274,9,3,443.28665603397303,315.9468758484512,3,3,69,272.0,0,43,16,1,1,4,9,2,3,6,2,0,0,0,226.75,296.3,55,34,11,7,8,7,3,59,0,0,22,65,2.195553433,Nikola Vlašić,Right Wing,Attacking Midfield/Wing,0.3333333333333333,13.495038588754134,3.175303197353914,2.7783902976846746,4.366041896361632,1.587651598676957,0.0,2.7783902976846746,0.0,0.39691289966923926,0.0,8.732083792723264,0.8714434794707829,0.2222222222222222,0.7818181818181819,5.387272727272728,33.47953216374269,63.74269005847953,43.567251461988306,0.8781909987651599,72.68909090909091,53.35818181818181,0.16363636363636364,0.18181818181818182,0.6,75.41904761904762,55.019047619047626,4,Target Forward
Croatia,3471,1317,32,25,236.63641093197995,309.16689696715093,8,1,357,1145.5,36,407,16,1,2,0,16,6,17,3,0,7,6,1,624.1333333333333,4669.8,454,37,41,139,11,4,0,48,15,0,49,57,0.381529793,Dejan Lovren,Right Center Back,Center Back,0.78125,6.344798120059816,1.586199530014954,0.576799829096347,5.912198248237556,0.0,5.191198461867122,20.043794061098055,0.14419995727408674,0.14419995727408674,1.009399700918607,7.06579790643025,0.05501657984939115,0.375,0.8964757709251101,10.285903083700441,90.35087719298247,18.128654970760234,7.894736842105263,0.14297855378658406,40.82180616740088,53.164317180616735,0.23348017621145375,0.06607929515418502,0.7,39.463824289405686,51.51705426356589,2,Sweeper CB
Croatia,5456,1526,8,6,435.45808956560427,171.94759380925754,8,9,404,1341.2,6,416,52,3,10,14,27,15,48,3,0,8,5,9,649.9166666666667,2703.8999999999996,456,136,46,88,28,3,10,219,7,1,55,230,0.34514701999999997,Mateo Kovačić,Left Center Midfield,Central/Wide Midfield,0.75,21.187331709193483,3.8774201820746246,0.41543787665085263,6.37004744197974,1.9387100910373123,0.8308757533017053,12.186177715091677,1.246313629952558,0.41543787665085263,1.107834337735607,7.616361071932298,0.047795715040389784,0.5555555555555556,0.9122807017543859,5.929605263157894,88.01169590643275,95.90643274853801,63.450292397660824,0.12132821920759071,64.85811403508772,25.255263157894735,0.17982456140350878,0.12938596491228072,0.8813559322033898,62.87939814814815,24.018287037037037,0,Ball-Winner
Croatia,5460,654,5,1,551.6579919736372,323.4436794900884,8,5,166,419.9,0,151,10,7,1,7,6,1,3,1,2,0,0,5,478.43333333333334,451.09999999999997,173,38,13,7,12,10,3,113,6,0,36,123,1.087257213,Andrej Kramarić,Right Wing,Attacking Midfield/Wing,0.2,7.148331359297708,2.2573677976729605,1.8811398313941337,2.445481780812374,1.3167978819758934,0.0,1.3167978819758934,0.9405699156970668,1.3167978819758934,0.0,6.772103393018881,0.20452828503448756,0.16666666666666666,0.8728323699421965,2.607514450867052,20.760233918128655,22.514619883040936,23.099415204678362,0.2176962638542465,76.61271676300578,47.71271676300577,0.057803468208092484,0.1907514450867052,0.8181818181818182,81.61880341880341,46.02863247863248,4,Target Forward
Croatia,5463,1708,10,5,435.1250585802281,340.2940175929571,5,17,458,1473.2,2,463,47,18,10,10,18,7,61,15,1,17,15,6,672.6666666666666,4540.2,549,115,51,151,37,7,5,214,15,0,103,234,1.12735736,Luka Modrić,Right Center Midfield,Central/Wide Midfield,0.5,17.92864222001982,4.950445986124876,0.9365708622398414,6.823587710604559,1.337958374628345,0.267591674925669,20.203171456888008,0.802775024777007,2.408325074331021,2.2745292368681866,13.780971258671952,0.1508357221010902,0.3888888888888889,0.843351548269581,8.269945355191256,51.900584795321635,86.25730994152046,83.91812865497076,0.24114791238850347,64.02896174863388,47.90200364298725,0.25136612021857924,0.12386156648451731,0.7941176470588235,61.7686475409836,49.01434426229508,0,Ball-Winner
Croatia,5469,1638,16,10,340.3282951670484,235.72324720948134,18,2,440,980.9,8,472,31,2,15,8,18,5,39,14,1,10,8,5,569.8666666666667,3159.0,529,96,27,104,32,5,5,184,17,1,70,204,1.368818893,Marcelo Brozović,Center Defensive Midfield,Defensive Midfield,0.625,16.74075807206364,5.053813757604118,0.7896583996256434,4.264155357978474,1.2634534394010295,1.2634534394010295,16.424894712213383,0.7896583996256434,0.3158633598502574,1.5793167992512869,11.055217594759007,0.21617986728474498,0.2777777777777778,0.8922495274102079,5.9716446124763705,73.68421052631578,80.7017543859649,85.96491228070175,0.28756498661090313,58.11984877126655,38.912098298676746,0.17391304347826086,0.14177693761814744,0.7866666666666666,59.15635593220339,39.41991525423729,0,Ball-Winner
Croatia,5474,1066,30,15,515.2957347230491,110.65206378829289,12,13,227,958.5,11,214,32,28,11,17,26,8,6,11,1,11,5,9,686.8166666666666,1888.1,304,98,35,35,21,16,8,140,12,1,114,165,0.7556302262999999,Ivan Perišić,Left Wing,Attacking Midfield/Wing,0.5,14.283287631342668,2.7518260574146427,2.096629377077823,4.586376762357737,2.227668713145187,1.4414326967410034,4.586376762357737,1.1793540246062755,3.6691014098861903,1.4414326967410034,14.938484311679488,0.09901728316678395,0.3076923076923077,0.7039473684210527,6.210855263157894,51.900584795321635,68.71345029239765,33.33333333333333,0.12181812764250527,74.25263157894737,13.415131578947367,0.13815789473684212,0.16776315789473684,0.6862745098039216,79.00062111801242,15.48416149068323,6,Wide Creator
Croatia,7693,348,26,12,454.9321944914217,191.16921481405558,3,2,76,230.5,0,44,10,2,2,3,19,4,8,3,1,0,0,4,252.73333333333332,448.20000000000005,80,30,11,7,9,1,3,87,4,0,55,98,0.09977819,Bruno Petković,Center Forward,Forward,0.46153846153846156,10.683197045634397,3.2049591136903195,0.3561065681878133,3.917172250065946,1.0683197045634398,0.0,2.492745977314693,1.424426272751253,0.7122131363756266,0.0,19.585861250329728,0.035531668820891586,0.21052631578947367,0.55,5.602500000000001,45.760233918128655,44.15204678362573,44.44444444444444,0.03944884107095754,79.44,31.557499999999997,0.2375,0.325,0.5769230769230769,80.24251968503937,31.212598425196852,4,Target Forward
Croatia,11603,407,16,7,425.65185455837695,351.2808479356464,10,2,87,227.99999999999997,3,77,23,1,6,5,19,8,4,4,1,3,2,1,291.16666666666663,570.8,93,53,8,17,10,4,2,70,0,1,26,83,0.9502076909999999,Mario Pašalić,Right Wing,Attacking Midfield/Wing,0.4375,17.61877504293074,3.0910131654264457,1.2364052661705782,2.4728105323411564,1.5455065827132228,0.9273039496279337,5.2547223812249575,0.30910131654264456,0.30910131654264456,0.9273039496279337,8.036634230108758,0.2937104482770464,0.42105263157894735,0.8279569892473119,6.13763440860215,43.27485380116959,83.33333333333334,41.228070175438596,0.3125656285861477,64.87956989247311,55.034408602150535,0.23655913978494625,0.26881720430107525,0.64,69.7542372881356,57.31271186440678,0,Ball-Winner
Croatia,12625,835,11,3,297.27353774948364,45.87041194237966,8,4,212,776.5999999999999,16,222,19,18,5,7,17,4,14,4,0,4,0,2,440.4666666666667,2238.5,276,47,30,61,12,2,3,76,6,0,61,88,0.048374664,Borna Sosa,Left Back,Fullback/Wingback,0.2727272727272727,10.625094596639928,2.451944906916906,0.408657484486151,6.129862267292266,1.4303011957015286,3.269259875889208,12.464053276827606,0.408657484486151,3.677917360375359,0.817314968972302,12.464053276827606,0.009884334251551384,0.23529411764705882,0.8043478260869565,8.110507246376812,28.362573099415204,43.27485380116959,26.023391812865498,0.06096651981232028,61.98478260869565,8.098188405797101,0.2318840579710145,0.11231884057971014,0.7419354838709677,62.70862068965517,8.546551724137931,6,Wide Creator
Croatia,16527,232,1,0,453.6549864413851,80.7259887359199,4,8,52,277.40000000000003,0,42,16,2,4,3,3,2,0,4,2,0,0,5,187.31666666666666,269.7,55,29,8,6,4,10,2,30,1,1,19,35,1.0595709986,Mislav Oršić,Left Wing,Attacking Midfield/Wing,0.0,14.894563573271643,1.9218791707447282,4.80469792686182,3.8437583414894565,1.4414093780585462,0.0,2.8828187561170924,2.40234896343091,0.9609395853723641,0.0,9.12892606103746,0.5090918580336329,0.6666666666666666,0.7636363636363637,4.903636363636363,7.163742690058479,73.9766081871345,15.497076023391813,0.5499317904119584,83.55636363636364,15.012727272727274,0.12727272727272726,0.2,0.6363636363636364,83.26901408450705,13.73943661971831,4,Target Forward
Croatia,16531,498,0,0,59.749921812875954,284.1788834027466,0,0,122,258.3,0,189,0,0,1,0,0,0,6,1,0,0,0,0,720.2833333333333,5445.299999999999,228,2,1,92,33,0,0,38,10,0,39,47,0.0,Dominik Livaković,Goalkeeper,Goalkeeper,0.0,0.24990165906934772,4.123377374644237,0.0,0.12495082953467386,0.0,0.0,11.495476317189995,0.0,0.0,0.0,4.873082351852281,0.0,0.0,0.8289473684210527,23.8828947368421,7.163742690058479,7.894736842105263,69.5906432748538,0.03661059305365944,10.042105263157895,40.83771929824562,0.4517543859649123,0.07456140350877193,0.47058823529411764,9.073451327433627,40.32477876106194,7,Goalkeeper
Croatia,22041,313,13,4,489.83543139438575,223.29070217212018,2,4,55,93.80000000000001,1,35,17,3,2,4,10,1,6,7,1,1,0,2,255.53333333333333,466.0,57,48,2,9,7,7,1,48,0,2,31,58,1.773984791,Marko Livaja,Center Forward,Forward,0.3076923076923077,17.25802243673363,2.465431776676233,2.465431776676233,0.7044090790503522,1.4088181581007044,0.3522045395251761,3.169840855726585,0.7044090790503522,1.0566136185755284,0.3522045395251761,10.918340725280459,0.6248054964388208,0.1,0.6140350877192983,8.175438596491228,30.701754385964914,82.16374269005848,26.608187134502927,0.6290319509131228,79.85964912280701,35.30701754385965,0.3157894736842105,0.2807017543859649,0.5625,84.29666666666667,36.497499999999995,4,Target Forward
Croatia,29163,1160,10,4,353.6686714661504,416.0818772996099,14,14,299,1030.8,18,326,14,15,1,4,19,7,24,1,0,6,3,7,624.1333333333333,3194.2000000000003,406,50,31,83,31,1,2,72,7,0,89,78,0.041306578,Josip Juranović,Right Back,Fullback/Wingback,0.4,8.507797479171117,4.470198675496689,0.14419995727408674,4.470198675496689,0.576799829096347,2.595599230933561,11.9685964537492,1.009399700918607,2.162999359111301,0.8651997436445205,12.833796197393719,0.005956406782738731,0.3684210526315789,0.8029556650246306,7.867487684729065,39.03508771929825,29.239766081871345,76.60818713450293,0.0584451912305063,62.94261083743842,70.86945812807882,0.23645320197044334,0.06403940886699508,0.8461538461538461,63.57877813504823,70.27427652733118,5,Holding Anchor
Croatia,33018,1566,15,7,280.6278957946554,173.21313221149128,13,1,422,1416.3,43,463,36,1,5,2,23,11,29,9,1,14,8,1,720.2833333333333,5336.7,510,77,46,168,35,2,2,70,11,3,50,75,0.186105118,Joško Gvardiol,Left Center Back,Center Back,0.4666666666666667,11.870328805794017,4.373279033713585,0.24990165906934772,5.747738158594998,0.24990165906934772,5.372885669990976,20.991739361825207,0.12495082953467386,0.12495082953467386,1.749311613485434,6.247541476733693,0.023253988874748364,0.4782608695652174,0.907843137254902,10.464117647058822,46.345029239766085,50.29239766081871,73.39181286549707,0.11734196351435776,42.67,23.903529411764705,0.24313725490196078,0.054901960784313725,0.8214285714285714,41.24964705882353,24.556235294117645,2,Sweeper CB
Denmark,3043,697,8,2,202.42982810019117,108.40133582839182,8,13,187,443.6,0,193,14,9,2,6,7,1,18,4,0,3,3,9,290.8,1622.7,231,32,15,44,16,4,2,68,24,0,47,76,0.154105106,Christian Dannemann Eriksen,Left Center Midfield,Central/Wide Midfield,0.25,10.832187070151306,4.951856946354883,1.2379642365887207,4.642365887207703,1.8569463548830811,0.0,13.617606602475927,2.785419532324622,2.785419532324622,0.9284731774415406,14.546079779917468,0.04769415247592847,0.14285714285714285,0.8354978354978355,7.024675324675325,26.169590643274855,45.02923976608187,84.50292397660819,0.1306377563273728,70.62987012987013,35.874458874458874,0.18614718614718614,0.09090909090909091,0.8095238095238095,64.78669950738917,37.220197044334974,3,Progressive Winger
Denmark,3570,686,5,0,164.98103876976393,128.3589395711501,6,2,195,378.2,6,200,11,1,3,2,13,7,22,0,0,2,0,1,290.8,1929.9,224,28,8,62,18,2,1,68,13,1,30,71,0.023862642,Pierre-Emile Højbjerg,Right Center Midfield,Central/Wide Midfield,0.0,11.451169188445666,5.570839064649244,0.6189821182943603,2.4759284731774414,0.6189821182943603,1.8569463548830811,19.188445667125173,0.30949105914718017,0.30949105914718017,0.6189821182943603,9.284731774415405,0.007385274346629987,0.5384615384615384,0.8928571428571429,8.615625,7.163742690058479,47.07602339181287,91.22807017543859,0.07887770900962861,56.037053571428565,42.92901785714286,0.2544642857142857,0.08482142857142858,0.8947368421052632,57.302645502645504,42.884656084656086,0,Ball-Winner
Denmark,3815,200,0,0,31.54467105263158,123.21024436090227,0,2,53,90.9,0,72,0,0,0,0,0,0,6,0,0,0,0,0,290.8,2240.7,87,0,3,40,15,0,0,12,2,0,15,14,0.0,Kasper Schmeichel,Goalkeeper,Goalkeeper,0.0,0.0,4.642365887207703,0.0,0.9284731774415406,0.0,0.0,12.379642365887207,0.0,0.0,0.0,4.642365887207703,0.0,0.0,0.8275862068965517,25.7551724137931,7.163742690058479,3.508771929824561,78.65497076023392,0.043019257221458045,13.128735632183908,42.05747126436781,0.5057471264367817,0.06896551724137931,0.6666666666666666,13.064444444444444,42.166666666666664,7,Goalkeeper
Denmark,3959,746,13,8,135.62776217350336,91.55499224273811,7,1,217,521.4000000000001,11,236,5,0,1,1,8,1,15,2,1,6,3,0,290.8,1965.9,250,11,14,70,11,2,1,33,8,0,17,37,0.5251976599999999,Andreas Christensen,Left Center Back,Center Back,0.6153846153846154,5.261348005502063,3.404401650618982,0.6189821182943603,4.332874828060523,0.30949105914718017,3.404401650618982,21.664374140302613,0.0,0.0,1.8569463548830811,5.261348005502063,0.1625439800550206,0.125,0.944,7.8636,72.6608187134503,15.497076023391813,50.58479532163743,0.25539129779917463,46.066,29.2856,0.184,0.068,0.7647058823529411,45.4457399103139,30.195964125560536,2,Sweeper CB
Denmark,8247,722,27,18,142.89747994090897,174.29867320337166,2,1,193,666.2,17,199,11,1,2,1,13,3,28,5,0,4,3,0,290.8,3207.2,245,25,28,73,13,4,0,23,16,0,47,31,0.1448613,Joachim Andersen,Right Center Back,Center Back,0.6666666666666666,8.975240715268225,4.023383768913343,1.2379642365887207,8.665749656121045,0.30949105914718017,5.261348005502063,22.592847317744152,0.0,0.30949105914718017,1.2379642365887207,14.546079779917468,0.04483327716643741,0.23076923076923078,0.8122448979591836,13.090612244897958,78.65497076023392,31.57894736842105,68.12865497076024,0.13458568431911966,47.82448979591837,58.39387755102041,0.34285714285714286,0.05714285714285714,0.5,47.86975609756097,57.61317073170732,1,Deep Playmaker
Denmark,16190,512,6,3,200.1733496058988,210.1901953724892,2,4,129,323.20000000000005,7,139,9,3,6,4,12,4,8,3,0,3,0,1,234.21666666666664,1534.9,178,23,10,44,3,0,1,32,2,0,43,37,0.0,Rasmus Nissen Kristensen,Right Wing Back,Fullback/Wingback,0.5,10.375008894897888,1.1527787660997653,0.0,3.842595886999218,1.537038354799687,2.6898171208994524,16.907421902796557,0.3842595886999218,1.1527787660997653,1.1527787660997653,16.523162314096638,0.0,0.3333333333333333,0.7808988764044944,8.623033707865169,51.900584795321635,40.93567251461988,4.385964912280701,0.05418060200668898,69.77078651685393,71.86067415730338,0.2640449438202247,0.03932584269662921,0.7142857142857143,70.306,70.812,5,Holding Anchor
Denmark,16554,479,11,2,204.4935679761039,32.152752228424845,7,2,120,248.00000000000006,5,120,18,3,8,6,20,2,8,1,0,3,3,1,264.1,837.5999999999999,145,31,8,25,10,2,0,58,0,0,33,66,0.042316963,Joakim Mæhle,Left Wing Back,Fullback/Wingback,0.18181818181818182,11.586520257478227,3.40780007572889,0.681560015145778,2.726240060583112,2.044680045437334,1.703900037864445,8.519500189322226,0.340780007572889,1.022340022718667,1.022340022718667,11.245740249905339,0.014420774971601664,0.1,0.8275862068965517,5.7765517241379305,19.005847953216374,47.953216374269005,50.877192982456144,0.0413423955698599,67.32896551724139,9.524827586206897,0.1793103448275862,0.11724137931034483,0.8823529411764706,72.20542635658914,9.427131782945736,6,Wide Creator
Denmark,27569,288,6,1,224.66989195989197,150.45533799533797,5,2,71,255.1,1,38,10,5,4,13,7,1,1,4,0,5,3,0,213.45,234.0,54,37,10,3,2,3,6,42,0,1,24,52,0.33418314800000004,Jesper Lindstrøm,Left Wing,Attacking Midfield/Wing,0.16666666666666666,17.70906535488405,0.8432888264230499,1.264933239634575,4.2164441321152495,5.481377371749825,0.42164441321152496,1.264933239634575,0.0,2.1082220660576247,2.1082220660576247,10.1194659170766,0.14090645734364024,0.14285714285714285,0.7037037037037037,4.333333333333333,17.83625730994152,84.50292397660819,2.046783625730994,0.14259303499648632,80.6148148148148,41.779629629629625,0.12962962962962962,0.1111111111111111,0.5,83.39651162790697,39.94186046511628,3,Progressive Winger
Ecuador,23830,417,4,2,93.00976715250621,90.21855225737646,4,0,108,116.1,0,130,12,0,1,1,5,3,5,4,0,1,1,2,191.45,856.7,141,28,0,29,13,0,0,29,1,0,13,31,0.0,Jhegson Sebastián Méndez Carabalí,Right Defensive Midfield,Defensive Midfield,0.5,14.102898929224342,6.111256202663881,0.0,0.0,0.4700966309741447,0.0,13.632802298250196,0.9401932619482894,0.0,0.4700966309741447,6.111256202663881,0.0,0.6,0.9219858156028369,6.075886524822695,51.900584795321635,67.83625730994152,95.32163742690058,0.05735178897884566,46.45531914893617,44.71914893617021,0.12056737588652482,0.0851063829787234,0.9166666666666666,45.52413793103448,43.356896551724134,0,Ball-Winner
Ecuador,24085,558,7,4,185.3797183431002,32.93127844480264,8,9,133,432.9,4,146,15,10,5,8,10,4,10,7,0,5,3,4,288.3833333333333,1459.6,187,36,13,34,17,2,3,66,6,0,49,78,0.27007267,Pervis Josué Estupiñán Tenorio,Left Back,Fullback/Wingback,0.5714285714285714,12.795468993816101,5.305438363289603,0.6241692192105416,4.0570999248685204,2.4966768768421663,1.2483384384210832,10.610876726579207,1.2483384384210832,3.120846096052708,1.560423048026354,15.292145870658267,0.08428552378200313,0.4,0.7807486631016043,7.805347593582887,65.78947368421053,57.30994152046783,88.30409356725146,0.13016196139397795,63.926737967914434,9.189304812834225,0.20855614973262032,0.11229946524064172,0.7142857142857143,65.80135135135136,11.28581081081081,6,Wide Creator
Ecuador,28559,333,17,3,237.5348199942628,93.08909471218206,6,3,74,266.79999999999995,2,39,16,2,0,7,15,1,1,3,3,2,0,3,261.9166666666667,193.8,51,37,7,3,10,9,3,70,0,0,35,79,1.924592276,Enner Remberto Valencia Lastra,Left Wing,Attacking Midfield/Wing,0.17647058823529413,13.40120903595291,3.4362074451161306,3.092586700604518,2.4053452115812917,2.4053452115812917,0.6872414890232261,1.0308622335348392,1.0308622335348392,0.6872414890232261,0.6872414890232261,12.026726057906458,0.66132983076042,0.06666666666666667,0.7647058823529411,3.8000000000000003,18.71345029239766,62.57309941520468,51.16959064327485,0.6654532796945594,75.6313725490196,26.335294117647056,0.058823529411764705,0.3137254901960784,0.75,80.07008547008547,30.03846153846154,4,Target Forward
Ecuador,30111,540,15,12,116.11170995259661,150.0563335008323,4,0,135,505.7,17,159,8,0,2,1,4,1,5,1,0,3,1,0,288.3833333333333,2554.1,199,12,16,61,6,1,0,16,6,0,40,20,0.15397952,Felix Eduardo Torres Caicedo,Right Center Back,Center Back,0.8,4.681269144079062,1.8725076576316246,0.3120846096052708,4.993353753684333,0.3120846096052708,5.305438363289603,19.037161185921516,0.0,0.0,0.9362538288158123,12.483384384210831,0.048054638386406986,0.25,0.7989949748743719,12.83467336683417,92.2514619883041,12.865497076023392,14.035087719298245,0.116089083280356,40.53316582914573,49.96030150753769,0.3165829145728643,0.05025125628140704,0.7,38.60379746835443,50.12088607594937,1,Deep Playmaker
Ecuador,31152,421,12,5,214.81692958776478,159.11159745785142,5,5,83,345.29999999999995,0,78,27,4,5,10,11,3,2,4,0,3,2,2,281.4,665.5,104,72,12,12,8,2,5,72,5,0,40,83,0.105323937,Gonzalo Jordy Plata Jiménez,Right Midfield,Central/Wide Midfield,0.4166666666666667,23.98720682302772,2.55863539445629,0.6396588486140725,3.8379530916844353,3.1982942430703627,0.0,3.8379530916844353,0.6396588486140725,1.279317697228145,0.9594882729211088,12.79317697228145,0.03368569413646056,0.2727272727272727,0.75,6.399038461538462,40.643274853801174,99.12280701754386,28.07017543859649,0.046478871108742006,72.8798076923077,54.364423076923075,0.20192307692307693,0.18269230769230768,0.6842105263157895,74.5219512195122,50.34390243902439,3,Progressive Winger
Ecuador,34396,250,28,9,234.8647989996051,122.32934763722523,8,2,42,93.09999999999998,1,30,15,0,1,2,20,1,7,6,0,0,0,1,225.81666666666666,345.30000000000007,43,36,2,8,4,3,2,52,2,1,25,60,0.246376532,Michael Steveen Estrada Martínez,Left Center Forward,Forward,0.32142857142857145,14.347922355893424,1.5942135950992693,1.195660196324452,0.7971067975496346,0.7971067975496346,0.3985533987748173,3.1884271901985386,0.3985533987748173,0.0,0.0,9.963834969370433,0.09819420420695256,0.05,0.6976744186046512,8.030232558139536,31.28654970760234,69.2982456140351,8.187134502923977,0.099389864403277,71.66976744186047,37.93488372093023,0.3488372093023256,0.4186046511627907,0.6111111111111112,80.175,40.925,4,Target Forward
Ecuador,37522,153,0,0,30.188105603636686,120.82975784596556,0,0,33,99.69999999999999,0,44,0,0,0,0,0,0,1,0,0,0,0,0,288.3833333333333,3177.0,77,0,3,20,13,0,0,4,1,0,33,5,0.0,Hernán Ismael Galíndez,Goalkeeper,Goalkeeper,0.0,0.0,4.0570999248685204,0.0,0.9362538288158123,0.0,0.0,6.241692192105416,0.0,0.0,0.0,10.298792116973935,0.0,0.0,0.5714285714285714,41.25974025974026,7.163742690058479,3.508771929824561,68.42105263157895,0.007177946020921231,11.67922077922078,40.54935064935065,0.6103896103896104,0.025974025974025976,0.5,11.706666666666667,41.693333333333335,7,Goalkeeper
Ecuador,37726,480,5,4,175.94672187715668,94.52596461509503,8,1,105,238.59999999999997,4,128,21,1,4,1,9,6,7,4,1,2,2,0,282.9666666666667,1043.9,154,43,7,28,15,3,1,84,0,1,30,94,0.653325549,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,Defensive Midfield,0.8,14.948757215219695,4.770879962304158,0.9541759924608315,2.2264106490752735,0.3180586641536105,1.272234656614442,8.905642596301094,0.0,0.3180586641536105,0.636117328307221,9.541759924608316,0.2077958513723642,0.6666666666666666,0.8311688311688312,6.778571428571429,92.2514619883041,74.26900584795322,80.4093567251462,0.2322863685121922,60.79220779220779,33.01168831168831,0.16883116883116883,0.22077922077922077,0.7058823529411765,59.33925925925926,32.31111111111111,0,Ball-Winner
